year,month,day,statefips,State,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,2,29,41,OR,0.0843,0.0386,0.276,0.0529,0.0229,-0.00857,0.01
2020,2,29,42,PA,0.0586,0.0171,0.206,0.0329,0.0229,-0.00286,0.00557
2020,2,29,44,RI,0.0757,-0.02,0.366,0.05,0.0286,-0.00714,0.0101
2020,2,29,45,SC,0.0857,0.0286,0.0857,0.0929,0.0229,-0.00857,0.0131
2020,2,29,46,SD,0.0543,0.0971,0.107,0.0471,0.0114,-0.00286,0.00797
2020,2,29,47,TN,0.0786,0.0329,0.143,0.0629,0.0243,-0.00714,0.00994
2020,2,29,48,TX,0.0757,0.0457,0.111,0.0514,0.0243,-0.0129,0.0161
2020,2,29,49,UT,0.08,0.111,0.311,0.0686,0.03,-0.0114,0.0151
2020,2,29,50,VT,0.0486,0.00143,0.0786,0.0629,-0.0557,0.00857,-0.00505
2020,2,29,51,VA,0.05,0.0314,0.107,0.0486,0.0257,-0.00714,0.00983
2020,2,29,53,WA,0.0729,0.0243,0.296,0.0543,0.0229,-0.00857,0.01
2020,2,29,54,WV,0.0886,0.0114,0.0929,0.0486,0.01,0.00143,0.00106
2020,2,29,55,WI,0.0643,0.0357,0.183,0.0429,0.03,-0.00571,0.0108
2020,2,29,56,WY,0.0643,0.0786,0.0529,0.0629,0.0214,-0.00286,0.00493
2020,3,1,1,AL,0.109,0.0529,0.233,0.114,0.0129,-0.00857,0.0144
2020,3,1,2,AK,0.107,0.0571,0.08,0.0714,0.0386,-0.00857,0.0121
2020,3,1,4,AZ,0.0757,0.0414,0.137,0.07,0.0257,-0.00857,0.0123
2020,3,1,5,AR,0.136,0.0643,0.259,0.0543,0.0271,-0.0157,0.0219
2020,3,1,6,CA,0.04,0.0257,0.119,0.0171,0.0243,-0.00714,0.00832
2020,3,1,8,CO,0.0443,0.0443,-0.00143,0.0229,0.0343,-0.00571,0.00691
2020,3,1,9,CT,0.0514,0.0114,0.119,0.04,0.0271,-0.00429,0.00792
2020,3,1,10,DE,0.0671,0.0243,0.0286,0.0229,0.0314,-0.00571,0.00869
2020,3,1,11,DC,0.0114,-0.0357,-0.00857,0.0271,0.0171,-0.00429,0.00801
2020,3,1,12,FL,0.0543,0.0343,0.0471,0.0529,0.0157,-0.00714,0.0107
2020,3,1,13,GA,0.0771,0.0329,0.169,0.0514,0.02,-0.0114,0.0174
2020,3,1,15,HI,0.0171,0.0143,0.0214,0.00143,0.01,0.00143,-0.00292
2020,3,1,16,ID,0.101,0.0814,0.331,0.0943,0.0357,-0.0157,0.0214
2020,3,1,17,IL,0.0614,0.0543,0.207,0.0386,0.02,-0.00714,0.0146
2020,3,1,18,IN,0.0786,0.0357,0.149,0.0729,0.0129,-0.00286,0.00838
2020,3,1,19,IA,0.08,0.121,0.296,0.0286,0.0357,-0.0129,0.0206
2020,3,1,20,KS,0.106,0.0371,0.417,0.0629,0.0414,-0.0171,0.0235
2020,3,1,21,KY,0.0943,0.0786,0.179,0.05,0.02,-0.00429,0.00882
2020,3,1,22,LA,0.149,0.0871,0.3,0.153,-0.0843,0.00571,-0.00123
2020,3,1,23,ME,0.07,0.02,0.0671,0.0957,0.0171,0.00143,0.00273
2020,3,1,24,MD,0.0329,0.00857,0.0429,0.00143,0.03,-0.00286,0.00541
2020,3,1,25,MA,0.0557,0.00286,0.126,0.06,0.0286,-0.00429,0.0071
2020,3,1,26,MI,0.0429,0.00714,0.107,0.121,-0.00571,0.00571,-0.00149
2020,3,1,27,MN,0.0657,0.04,0.0671,0.0586,0.0286,-0.00857,0.013
2020,3,1,28,MS,0.157,0.0743,0.196,0.129,0.00429,-0.0143,0.0211
2020,3,1,29,MO,0.106,0.0529,0.284,0.0629,0.06,-0.0171,0.0258
2020,3,1,30,MT,0.0986,0.0443,0.0329,0.08,0.0214,-0.00857,0.0123
2020,3,1,31,NE,0.0929,0.0629,0.34,0.0671,0.0286,-0.0114,0.0177
2020,3,1,32,NV,0.0643,0.0443,0.09,0.0329,0.00714,-0.00429,0.00553
2020,3,1,33,NH,0.0486,-0.0171,0.0971,0.106,-0.0657,0.00714,-0.00385
2020,3,1,34,NJ,0.0314,0.00857,0.111,0.0157,0.0243,-0.00286,0.00541
2020,3,1,35,NM,0.106,0.0986,0.134,0.0757,0.0314,-0.0157,0.0222
2020,3,1,36,NY,0.0329,0.00714,0.02,-0.00429,0.0286,0.00143,0.0000867
2020,3,1,37,NC,0.09,0.0186,0.141,0.0857,0.0257,-0.0129,0.0182
2020,3,1,38,ND,0.07,0.0186,0.0814,0.0571,0.0343,-0.00571,0.00952
2020,3,1,39,OH,0.0657,0.0243,0.116,0.0514,0.0143,-0.00143,0.00626
2020,3,1,40,OK,0.117,0.0743,0.261,0.0914,0.03,-0.0157,0.0234
2020,3,1,41,OR,0.0943,0.0486,0.324,0.0614,0.0257,-0.01,0.0129
2020,3,1,42,PA,0.0657,0.0214,0.119,0.0357,0.0229,-0.00286,0.00557
2020,3,1,44,RI,0.0771,-0.00714,0.21,0.0514,0.03,-0.00714,0.0101
2020,3,1,45,SC,0.101,0.0386,0.0971,0.111,0.0229,-0.01,0.016
2020,3,1,46,SD,0.0629,0.103,0.0643,0.0543,0.0114,-0.00286,0.00797
2020,3,1,47,TN,0.0971,0.0471,0.217,0.0786,0.0271,-0.01,0.0158
2020,3,1,48,TX,0.09,0.0571,0.136,0.0571,0.0257,-0.0157,0.022
2020,3,1,49,UT,0.0671,0.104,0.227,0.0657,0.0257,-0.00857,0.0093
2020,3,1,50,VT,0.0529,0.00714,0.0343,0.0614,-0.0571,0.00857,-0.00505
2020,3,1,51,VA,0.0571,0.04,0.08,0.0514,0.0257,-0.00714,0.00983
2020,3,1,53,WA,0.0843,0.0386,0.35,0.0629,0.0243,-0.01,0.0129
2020,3,1,54,WV,0.109,0.0243,0.0786,0.0614,0.0114,0,0.00397
2020,3,1,55,WI,0.07,0.0386,0.219,0.0471,0.03,-0.00714,0.0137
2020,3,1,56,WY,0.0529,0.0714,0.0129,0.0443,0.0186,0,-0.000879
2020,3,2,1,AL,0.123,0.0629,0.249,0.119,0.0186,-0.0114,0.0177
2020,3,2,2,AK,0.11,0.0643,0.0757,0.0743,0.0357,-0.00857,0.0121
2020,3,2,4,AZ,0.08,0.0457,0.121,0.0686,0.0257,-0.00857,0.0123
2020,3,2,5,AR,0.151,0.0743,0.309,0.06,0.03,-0.0186,0.0252
2020,3,2,6,CA,0.0457,0.0343,0.113,0.0157,0.0243,-0.00857,0.01
2020,3,2,8,CO,0.0486,0.0514,0.00857,0.0186,0.0329,-0.00571,0.00691
2020,3,2,9,CT,0.0557,0.02,0.0986,0.0386,0.0271,-0.00571,0.00961
2020,3,2,10,DE,0.0786,0.0286,0.0486,0.0243,0.0314,-0.00571,0.00869
2020,3,2,11,DC,0.0143,-0.0286,-0.0257,0.03,0.0171,-0.00571,0.0097
2020,3,2,12,FL,0.06,0.0429,0.0414,0.0529,0.0143,-0.00714,0.0107
2020,3,2,13,GA,0.09,0.0429,0.186,0.0543,0.0214,-0.0129,0.0191
2020,3,2,15,HI,0.0157,0.0171,0.00286,-0.00714,0.01,0.00143,-0.00292
2020,3,2,16,ID,0.107,0.09,0.337,0.0929,0.0357,-0.0171,0.0231
2020,3,2,17,IL,0.0714,0.0571,0.239,0.0386,0.0157,-0.00714,0.0146
2020,3,2,18,IN,0.09,0.0443,0.17,0.0786,0.0129,-0.00429,0.0101
2020,3,2,19,IA,0.0871,0.124,0.311,0.0286,0.0357,-0.0129,0.0206
2020,3,2,20,KS,0.117,0.0471,0.479,0.0714,0.0429,-0.02,0.0269
2020,3,2,21,KY,0.109,0.0886,0.197,0.0529,0.02,-0.00571,0.0105
2020,3,2,22,LA,0.143,0.0857,0.276,0.144,-0.0557,2.66E-10,0.00554
2020,3,2,23,ME,0.0714,0.0214,0.0443,0.0971,0.0171,0.00143,0.00273
2020,3,2,24,MD,0.0371,0.0129,0.0586,0.00143,0.03,-0.00286,0.00541
2020,3,2,25,MA,0.06,0.01,0.0829,0.0614,0.0271,-0.00286,0.00541
2020,3,2,26,MI,0.0543,0.0129,0.127,0.12,-0.00571,0.00429,0.000207
2020,3,2,27,MN,0.0686,0.0414,0.0586,0.0543,0.0286,-0.00714,0.0113
2020,3,2,28,MS,0.179,0.0871,0.223,0.133,0.0114,-0.0186,0.0261
2020,3,2,29,MO,0.121,0.0643,0.333,0.0686,0.0614,-0.02,0.0292
2020,3,2,30,MT,0.11,0.0514,0.0443,0.0843,0.0229,-0.01,0.014
2020,3,2,31,NE,0.1,0.0657,0.346,0.0657,0.0286,-0.0129,0.0194
2020,3,2,32,NV,0.0686,0.05,0.0714,0.0257,0.00714,-0.00429,0.00553
2020,3,2,33,NH,0.05,-0.01,0.03,0.1,-0.0486,0.00429,-0.000463
2020,3,2,34,NJ,0.0386,0.0157,0.121,0.0157,0.0243,-0.00429,0.0071
2020,3,2,35,NM,0.117,0.11,0.149,0.0814,0.0329,-0.0171,0.0239
2020,3,2,36,NY,0.0371,0.0143,0.00714,-0.00429,0.0286,0.00143,0.0000867
2020,3,2,37,NC,0.106,0.0314,0.19,0.0914,0.0257,-0.0157,0.0216
2020,3,2,38,ND,0.0771,0.0243,0.0829,0.0643,0.0343,-0.00714,0.0112
2020,3,2,39,OH,0.0729,0.03,0.106,0.0514,0.0129,-0.00286,0.00795
2020,3,2,40,OK,0.131,0.0857,0.294,0.0986,0.0314,-0.0186,0.0268
2020,3,2,41,OR,0.0986,0.0571,0.304,0.06,0.0243,-0.00857,0.0112
2020,3,2,42,PA,0.0729,0.0271,0.111,0.0357,0.0214,-0.00286,0.00557
2020,3,2,44,RI,0.08,0.00571,0.134,0.0457,0.0286,-0.00714,0.0101
2020,3,2,45,SC,0.117,0.05,0.137,0.124,0.0243,-0.0129,0.0194
2020,3,2,46,SD,0.0786,0.11,0.0871,0.0671,0.0129,-0.00571,0.0114
2020,3,2,47,TN,0.111,0.0586,0.237,0.0829,0.0271,-0.0114,0.0174
2020,3,2,48,TX,0.0986,0.0657,0.146,0.06,0.0271,-0.0171,0.0237
2020,3,2,49,UT,0.0743,0.116,0.233,0.0657,0.0257,-0.01,0.011
2020,3,2,50,VT,0.0557,0.00857,0.00429,0.0614,-0.0543,0.00857,-0.00505
2020,3,2,51,VA,0.0657,0.0471,0.103,0.0529,0.0257,-0.00857,0.0115
2020,3,2,53,WA,0.0857,0.0514,0.319,0.0543,0.0214,-0.00857,0.0112
2020,3,2,54,WV,0.12,0.0314,0.0743,0.0629,0.0114,0,0.00397
2020,3,2,55,WI,0.0743,0.0386,0.233,0.0486,0.0314,-0.00714,0.0137
2020,3,2,56,WY,0.0629,0.0771,0.0143,0.0229,0.02,-0.00143,0.000813
2020,3,3,1,AL,0.141,0.08,0.257,0.116,0.0229,-0.0129,0.0191
2020,3,3,2,AK,0.117,0.0786,0.0714,0.08,0.0357,-0.00857,0.0121
2020,3,3,4,AZ,0.0857,0.0543,0.124,0.0671,0.0257,-0.01,0.0137
2020,3,3,5,AR,0.173,0.0943,0.37,0.0614,0.0314,-0.0214,0.028
2020,3,3,6,CA,0.0529,0.0457,0.127,0.0143,0.0243,-0.00857,0.01
2020,3,3,8,CO,0.0657,0.0729,0.0686,0.0257,0.0357,-0.00857,0.0097
2020,3,3,9,CT,0.0629,0.0357,0.12,0.0443,0.0286,-0.00714,0.011
2020,3,3,10,DE,0.0929,0.0414,0.0886,0.0371,0.0329,-0.00857,0.0115
2020,3,3,11,DC,0.0214,-0.0157,-0.0357,0.0271,0.0186,-0.00714,0.0111
2020,3,3,12,FL,0.0671,0.0557,0.0471,0.05,0.0143,-0.00714,0.0107
2020,3,3,13,GA,0.0971,0.0557,0.173,0.0529,0.02,-0.0129,0.0191
2020,3,3,15,HI,0.0157,0.0243,-0.00429,-0.0129,0.0114,0,-0.00152
2020,3,3,16,ID,0.114,0.104,0.356,0.09,0.0371,-0.0171,0.0231
2020,3,3,17,IL,0.0871,0.0729,0.273,0.0457,0.0171,-0.01,0.0174
2020,3,3,18,IN,0.107,0.0571,0.226,0.0871,0.0129,-0.00571,0.0115
2020,3,3,19,IA,0.101,0.141,0.353,0.0329,0.0371,-0.0157,0.0234
2020,3,3,20,KS,0.134,0.0657,0.591,0.0914,0.0457,-0.0243,0.0311
2020,3,3,21,KY,0.124,0.104,0.241,0.0557,0.02,-0.00714,0.0119
2020,3,3,22,LA,0.143,0.0971,0.236,0.119,0.00143,-0.01,0.0153
2020,3,3,23,ME,0.0943,0.0357,0.107,0.106,0.0157,-0.00143,0.00552
2020,3,3,24,MD,0.0457,0.0257,0.101,0.00429,0.0314,-0.00429,0.00681
2020,3,3,25,MA,0.0729,0.0229,0.136,0.0643,0.0243,-0.00429,0.00681
2020,3,3,26,MI,0.0657,0.0186,0.144,0.124,-0.00714,0.00286,0.0016
2020,3,3,27,MN,0.0757,0.0486,0.0829,0.05,0.0271,-0.00714,0.0113
2020,3,3,28,MS,0.196,0.106,0.219,0.13,0.02,-0.0214,0.0289
2020,3,3,29,MO,0.139,0.0814,0.424,0.0771,0.0629,-0.0229,0.032
2020,3,3,30,MT,0.119,0.0629,0.0486,0.0914,0.0214,-0.0114,0.0154
2020,3,3,31,NE,0.111,0.0843,0.41,0.0671,0.03,-0.0157,0.0222
2020,3,3,32,NV,0.0743,0.0614,0.0757,0.0214,0.0129,-0.00714,0.00832
2020,3,3,33,NH,0.0557,0.00286,0.0714,0.109,-0.0314,0.00143,0.00233
2020,3,3,34,NJ,0.0457,0.0286,0.149,0.02,0.0257,-0.00429,0.0071
2020,3,3,35,NM,0.131,0.127,0.169,0.0871,0.0329,-0.0186,0.0253
2020,3,3,36,NY,0.0443,0.0257,0.0171,-0.00286,0.03,0.00143,0.0000867
2020,3,3,37,NC,0.117,0.0443,0.2,0.09,0.0243,-0.0157,0.0216
2020,3,3,38,ND,0.0843,0.0343,0.104,0.0629,0.0343,-0.00714,0.0112
2020,3,3,39,OH,0.0843,0.0414,0.136,0.0557,0.0129,-0.00429,0.00934
2020,3,3,40,OK,0.15,0.104,0.349,0.104,0.0314,-0.0214,0.0296
2020,3,3,41,OR,0.101,0.0686,0.299,0.0571,0.0229,-0.00857,0.0112
2020,3,3,42,PA,0.08,0.0357,0.116,0.0386,0.0214,-0.00286,0.00557
2020,3,3,44,RI,0.0871,0.0186,0.196,0.0414,0.0286,-0.00857,0.0115
2020,3,3,45,SC,0.123,0.06,0.143,0.126,0.0243,-0.0143,0.0208
2020,3,3,46,SD,0.103,0.131,0.133,0.0871,0.0243,-0.0129,0.0183
2020,3,3,47,TN,0.124,0.0714,0.253,0.0829,0.0114,-0.01,0.0161
2020,3,3,48,TX,0.107,0.0771,0.153,0.06,0.0271,-0.0186,0.025
2020,3,3,49,UT,0.0786,0.126,0.251,0.0643,0.0214,-0.00857,0.0096
2020,3,3,50,VT,0.0729,0.0229,0.04,0.0743,-0.0571,0.00857,-0.00505
2020,3,3,51,VA,0.08,0.06,0.144,0.0529,0.0157,-0.00857,0.0115
2020,3,3,53,WA,0.0857,0.0657,0.3,0.0443,0.0171,-0.00714,0.00982
2020,3,3,54,WV,0.134,0.0457,0.0729,0.0671,0.0129,-0.00143,0.00536
2020,3,3,55,WI,0.0843,0.0471,0.244,0.0543,0.0286,-0.00714,0.0137
2020,3,3,56,WY,0.08,0.0943,0.0257,0.00143,0.0257,-0.00714,0.00639
2020,3,4,1,AL,0.129,0.0729,0.236,0.103,0.0229,-0.01,0.0159
2020,3,4,2,AK,0.116,0.0814,0.0657,0.0886,0.0357,-0.00857,0.0121
2020,3,4,4,AZ,0.0843,0.06,0.134,0.0643,0.0257,-0.01,0.0137
2020,3,4,5,AR,0.171,0.1,0.41,0.0586,0.0329,-0.0214,0.028
2020,3,4,6,CA,0.0514,0.05,0.126,0.00857,0.0243,-0.00714,0.00841
2020,3,4,8,CO,0.0671,0.0771,0.101,0.0243,0.0357,-0.00857,0.0097
2020,3,4,9,CT,0.0643,0.0457,0.147,0.0471,0.0286,-0.00857,0.0126
2020,3,4,10,DE,0.0971,0.0443,0.141,0.0429,0.0314,-0.00857,0.0115
2020,3,4,11,DC,0.0371,-0.00429,-0.0143,0.0257,0.0186,-0.00857,0.0127
2020,3,4,12,FL,0.0686,0.0629,0.08,0.0457,0.0143,-0.00714,0.0107
2020,3,4,13,GA,0.0886,0.0514,0.139,0.0443,0.0186,-0.01,0.0159
2020,3,4,15,HI,0.0114,0.0229,-0.00714,-0.02,0.0114,0,-0.00152
2020,3,4,16,ID,0.114,0.111,0.37,0.09,0.0386,-0.0171,0.0231
2020,3,4,17,IL,0.1,0.0886,0.317,0.0529,0.0214,-0.0129,0.0206
2020,3,4,18,IN,0.126,0.0714,0.296,0.0957,0.0171,-0.01,0.0163
2020,3,4,19,IA,0.104,0.151,0.419,0.0329,0.0371,-0.0157,0.0234
2020,3,4,20,KS,0.136,0.0714,0.667,0.101,0.0471,-0.0257,0.0327
2020,3,4,21,KY,0.13,0.113,0.32,0.06,0.02,-0.00857,0.0135
2020,3,4,22,LA,0.126,0.0886,0.199,0.1,0.0143,-0.00857,0.0137
2020,3,4,23,ME,0.0886,0.0271,0.0957,0.1,0.0143,2.66E-10,0.00392
2020,3,4,24,MD,0.0514,0.0314,0.173,0.00714,0.0329,-0.00571,0.00841
2020,3,4,25,MA,0.0714,0.0271,0.139,0.0571,0.0243,-0.00429,0.00681
2020,3,4,26,MI,0.0929,0.0386,0.193,0.136,0.01,-0.00571,0.0112
2020,3,4,27,MN,0.0771,0.0529,0.0914,0.0471,0.0271,-0.00714,0.0113
2020,3,4,28,MS,0.181,0.1,0.197,0.114,0.02,-0.0186,0.0257
2020,3,4,29,MO,0.146,0.0929,0.484,0.0814,0.0657,-0.0257,0.0352
2020,3,4,30,MT,0.117,0.0686,0.0514,0.0943,0.0214,-0.01,0.0138
2020,3,4,31,NE,0.114,0.0914,0.471,0.07,0.03,-0.0171,0.0238
2020,3,4,32,NV,0.0714,0.0657,0.0786,0.0186,0.0114,-0.00714,0.00832
2020,3,4,33,NH,0.0514,0.00429,0.0671,0.11,-0.0143,0,0.00393
2020,3,4,34,NJ,0.0529,0.0371,0.2,0.02,0.0257,-0.00571,0.0087
2020,3,4,35,NM,0.133,0.133,0.189,0.0886,0.0329,-0.0186,0.0253
2020,3,4,36,NY,0.0486,0.0329,0.0414,-0.00286,0.03,0.00143,0.0000867
2020,3,4,37,NC,0.117,0.05,0.204,0.0843,0.0229,-0.0143,0.02
2020,3,4,38,ND,0.0843,0.0357,0.103,0.0629,0.0343,-0.00714,0.0112
2020,3,4,39,OH,0.0929,0.0486,0.181,0.0614,0.0143,-0.00571,0.0109
2020,3,4,40,OK,0.149,0.109,0.379,0.104,0.0314,-0.0214,0.0296
2020,3,4,41,OR,0.1,0.0729,0.307,0.0571,0.0214,-0.00857,0.0112
2020,3,4,42,PA,0.0829,0.04,0.143,0.0371,0.02,-0.00286,0.00557
2020,3,4,44,RI,0.0886,0.0243,0.216,0.0343,0.0271,-0.00857,0.0115
2020,3,4,45,SC,0.119,0.0614,0.137,0.121,0.0229,-0.0114,0.0176
2020,3,4,46,SD,0.106,0.131,0.173,0.0943,0.0243,-0.0129,0.0183
2020,3,4,47,TN,0.127,0.08,0.304,0.0829,0.00714,-0.01,0.0161
2020,3,4,48,TX,0.101,0.0757,0.139,0.0529,0.0243,-0.0157,0.0219
2020,3,4,49,UT,0.0771,0.134,0.286,0.0643,0.0214,-0.00857,0.0096
2020,3,4,50,VT,0.0686,0.0271,0.0414,0.0714,-0.0429,0.00714,-0.00345
2020,3,4,51,VA,0.0829,0.0657,0.19,0.0514,0.0157,-0.00857,0.0115
2020,3,4,53,WA,0.08,0.0729,0.311,0.0314,0.0114,-0.00571,0.00822
2020,3,4,54,WV,0.137,0.05,0.1,0.0729,0.0129,-0.00143,0.00536
2020,3,4,55,WI,0.09,0.0529,0.273,0.06,0.0286,-0.00857,0.0153
2020,3,4,56,WY,0.0814,0.0986,0.0329,0.00857,0.0271,-0.00714,0.00639
2020,3,5,1,AL,0.121,0.0729,0.216,0.0957,0.0229,-0.00714,0.0131
2020,3,5,2,AK,0.114,0.0829,0.06,0.0814,0.0357,-0.00714,0.0107
2020,3,5,4,AZ,0.0843,0.0629,0.141,0.0629,0.0257,-0.01,0.0137
2020,3,5,5,AR,0.173,0.107,0.484,0.0586,0.0329,-0.0214,0.028
2020,3,5,6,CA,0.0514,0.0557,0.121,0.00286,0.0243,-0.00571,0.00698
2020,3,5,8,CO,0.0686,0.0829,0.129,0.0214,0.0357,-0.00857,0.0097
2020,3,5,9,CT,0.07,0.0557,0.183,0.05,0.0286,-0.01,0.014
2020,3,5,10,DE,0.101,0.0471,0.183,0.0514,0.0314,-0.01,0.0129
2020,3,5,11,DC,0.0414,0.00571,0.00143,0.0214,0.02,-0.00857,0.0127
2020,3,5,12,FL,0.0643,0.0614,0.0886,0.0386,0.0129,-0.00571,0.0093
2020,3,5,13,GA,0.0757,0.0443,0.0871,0.0343,0.0143,-0.00571,0.0116
2020,3,5,15,HI,0.00857,0.0257,-0.0129,-0.0243,0.0129,0,-0.00152
2020,3,5,16,ID,0.114,0.12,0.381,0.0943,0.0371,-0.0171,0.0231
2020,3,5,17,IL,0.101,0.0943,0.341,0.0529,0.0229,-0.0143,0.022
2020,3,5,18,IN,0.133,0.08,0.357,0.0986,0.0214,-0.0129,0.0191
2020,3,5,19,IA,0.101,0.156,0.417,0.0371,0.0386,-0.0157,0.0234
2020,3,5,20,KS,0.137,0.0771,0.716,0.109,0.0471,-0.0257,0.0327
2020,3,5,21,KY,0.134,0.121,0.393,0.0643,0.0243,-0.0114,0.0164
2020,3,5,22,LA,0.123,0.0929,0.196,0.0929,0.0214,-0.01,0.0151
2020,3,5,23,ME,0.116,0.0529,0.156,0.124,0.0271,-0.00857,0.0125
2020,3,5,24,MD,0.0557,0.0371,0.22,0.01,0.0343,-0.00714,0.00984
2020,3,5,25,MA,0.0757,0.0371,0.183,0.0514,0.0257,-0.00571,0.00824
2020,3,5,26,MI,0.106,0.0486,0.231,0.139,0.0229,-0.0114,0.0169
2020,3,5,27,MN,0.0743,0.0529,0.0771,0.04,0.0257,-0.00714,0.0113
2020,3,5,28,MS,0.179,0.104,0.201,0.111,0.02,-0.0171,0.0243
2020,3,5,29,MO,0.149,0.0986,0.541,0.0829,0.0657,-0.0257,0.0352
2020,3,5,30,MT,0.117,0.08,0.0671,0.0957,0.0229,-0.01,0.0138
2020,3,5,31,NE,0.117,0.0971,0.484,0.0714,0.0286,-0.0186,0.0252
2020,3,5,32,NV,0.0686,0.0729,0.08,0.0129,0.0114,-0.00714,0.00832
2020,3,5,33,NH,0.0586,0.0243,0.111,0.114,0.00714,-0.00429,0.00824
2020,3,5,34,NJ,0.06,0.0486,0.253,0.0214,0.0271,-0.00714,0.0101
2020,3,5,35,NM,0.131,0.137,0.2,0.0843,0.0343,-0.0186,0.0253
2020,3,5,36,NY,0.0614,0.0486,0.0771,-0.00286,0.0357,-0.00143,0.00296
2020,3,5,37,NC,0.11,0.0514,0.19,0.0743,0.0214,-0.0129,0.0186
2020,3,5,38,ND,0.0814,0.0386,0.111,0.0629,0.0343,-0.00714,0.0112
2020,3,5,39,OH,0.106,0.06,0.263,0.07,0.0214,-0.01,0.0153
2020,3,5,40,OK,0.147,0.114,0.409,0.104,0.0314,-0.0214,0.0296
2020,3,5,41,OR,0.0957,0.0771,0.291,0.0514,0.0214,-0.00857,0.0112
2020,3,5,42,PA,0.0914,0.0514,0.196,0.0414,0.02,-0.00571,0.00845
2020,3,5,44,RI,0.09,0.0329,0.286,0.0357,0.0271,-0.01,0.0129
2020,3,5,45,SC,0.103,0.0514,0.0886,0.106,0.0186,-0.00571,0.0119
2020,3,5,46,SD,0.103,0.127,0.186,0.0971,0.0271,-0.0114,0.0169
2020,3,5,47,TN,0.127,0.0871,0.333,0.0814,0.00571,-0.0114,0.0175
2020,3,5,48,TX,0.101,0.0786,0.151,0.05,0.0257,-0.0157,0.0219
2020,3,5,49,UT,0.0771,0.14,0.326,0.06,0.0214,-0.00857,0.0096
2020,3,5,50,VT,0.0843,0.0471,0.0914,0.0929,-0.0243,0.00143,0.0023
2020,3,5,51,VA,0.0829,0.0686,0.211,0.0486,0.0157,-0.00857,0.0115
2020,3,5,53,WA,0.07,0.0771,0.26,0.00714,0,-0.00143,0.00391
2020,3,5,54,WV,0.149,0.0657,0.143,0.08,0.0214,-0.00571,0.00967
2020,3,5,55,WI,0.0886,0.0543,0.276,0.06,0.0286,-0.00857,0.0153
2020,3,5,56,WY,0.0843,0.106,0.0529,0.00714,0.0271,-0.00714,0.00639
2020,3,6,1,AL,0.117,0.07,0.229,0.0957,0.0243,-0.00714,0.0131
2020,3,6,2,AK,0.11,0.0814,0.0557,0.0829,0.0271,-0.00286,0.00653
2020,3,6,4,AZ,0.0829,0.0643,0.156,0.0643,0.0229,-0.01,0.0137
2020,3,6,5,AR,0.166,0.106,0.52,0.0586,0.0329,-0.02,0.0266
2020,3,6,6,CA,0.0486,0.0571,0.117,-0.00571,0.0229,-0.00429,0.00559
2020,3,6,8,CO,0.0671,0.0871,0.15,0.0171,0.0343,-0.00714,0.00832
2020,3,6,9,CT,0.0671,0.0571,0.183,0.0486,0.0271,-0.00857,0.0127
2020,3,6,10,DE,0.0929,0.0386,0.161,0.0486,0.0286,-0.00714,0.0102
2020,3,6,11,DC,0.04,0.00714,-7.98E-10,0.0186,0.0186,-0.00571,0.00993
2020,3,6,12,FL,0.0614,0.06,0.0957,0.03,0.0129,-0.00429,0.00792
2020,3,6,13,GA,0.0729,0.0429,0.107,0.0314,0.0129,-0.00571,0.0116
2020,3,6,15,HI,0.00429,0.0243,-0.0229,-0.0271,0.0129,0.00143,-0.00291
2020,3,6,16,ID,0.11,0.121,0.374,0.0929,0.0386,-0.0157,0.0217
2020,3,6,17,IL,0.101,0.0957,0.359,0.0486,0.0257,-0.0143,0.022
2020,3,6,18,IN,0.129,0.0771,0.36,0.0971,0.0214,-0.0114,0.0178
2020,3,6,19,IA,0.104,0.161,0.463,0.0486,0.04,-0.0171,0.0248
2020,3,6,20,KS,0.134,0.0771,0.751,0.11,0.0457,-0.0257,0.0327
2020,3,6,21,KY,0.127,0.116,0.393,0.0629,0.0229,-0.01,0.015
2020,3,6,22,LA,0.119,0.0914,0.207,0.0914,0.0286,-0.0114,0.0165
2020,3,6,23,ME,0.111,0.0514,0.161,0.119,0.0271,-0.00857,0.0125
2020,3,6,24,MD,0.0543,0.0371,0.219,0.00429,0.0329,-0.00571,0.00846
2020,3,6,25,MA,0.0714,0.0386,0.187,0.04,0.0257,-0.00429,0.00686
2020,3,6,26,MI,0.106,0.0443,0.234,0.127,0.0229,-0.01,0.0156
2020,3,6,27,MN,0.0757,0.0571,0.0857,0.0329,0.0214,-0.00571,0.00992
2020,3,6,28,MS,0.171,0.1,0.21,0.113,0.0186,-0.0157,0.0229
2020,3,6,29,MO,0.147,0.0971,0.584,0.0829,0.0657,-0.0257,0.0352
2020,3,6,30,MT,0.114,0.0814,0.0814,0.0957,0.0243,-0.01,0.0138
2020,3,6,31,NE,0.116,0.0971,0.51,0.0757,0.0243,-0.0171,0.0238
2020,3,6,32,NV,0.0643,0.0771,0.0829,0.00714,0.0114,-0.00571,0.00694
2020,3,6,33,NH,0.0571,0.0257,0.109,0.113,0.0257,-0.00571,0.00962
2020,3,6,34,NJ,0.0543,0.0471,0.241,0.0143,0.0257,-0.00429,0.00737
2020,3,6,35,NM,0.126,0.134,0.209,0.0829,0.0343,-0.0171,0.0239
