year,month,day,statefips,State,case_rate,new_case_rate
2020,2,6,35,NM,0,0
2020,2,6,36,NY,0,0
2020,2,6,37,NC,0,0
2020,2,6,38,ND,0,0
2020,2,6,39,OH,0,0
2020,2,6,40,OK,0,0
2020,2,6,41,OR,0,0
2020,2,6,42,PA,0,0
2020,2,6,44,RI,0,0
2020,2,6,45,SC,0,0
2020,2,6,46,SD,0,0
2020,2,6,47,TN,0,0
2020,2,6,48,TX,0,0
2020,2,6,49,UT,0,0
2020,2,6,50,VT,0,0
2020,2,6,51,VA,0,0
2020,2,6,53,WA,0.0131,0
2020,2,6,54,WV,0,0
2020,2,6,55,WI,0.0172,0.00245
2020,2,6,56,WY,0,0
2020,2,7,1,AL,0,0
2020,2,7,2,AK,0,0
2020,2,7,4,AZ,0.0137,0
2020,2,7,5,AR,0,0
2020,2,7,6,CA,0.0152,0.00108
2020,2,7,8,CO,0,0
2020,2,7,9,CT,0,0
2020,2,7,10,DE,0,0
2020,2,7,11,DC,0,0
2020,2,7,12,FL,0,0
2020,2,7,13,GA,0,0
2020,2,7,15,HI,0,0
2020,2,7,16,ID,0,0
2020,2,7,17,IL,0.0158,0
2020,2,7,18,IN,0,0
2020,2,7,19,IA,0,0
2020,2,7,20,KS,0,0
2020,2,7,21,KY,0,0
2020,2,7,22,LA,0,0
2020,2,7,23,ME,0,0
2020,2,7,24,MD,0,0
2020,2,7,25,MA,0.0145,0.00207
2020,2,7,26,MI,0,0
2020,2,7,27,MN,0,0
2020,2,7,28,MS,0,0
2020,2,7,29,MO,0,0
2020,2,7,30,MT,0,0
2020,2,7,31,NE,0,0
2020,2,7,32,NV,0,0
2020,2,7,33,NH,0,0
2020,2,7,34,NJ,0,0
2020,2,7,35,NM,0,0
2020,2,7,36,NY,0,0
2020,2,7,37,NC,0,0
2020,2,7,38,ND,0,0
2020,2,7,39,OH,0,0
2020,2,7,40,OK,0,0
2020,2,7,41,OR,0,0
2020,2,7,42,PA,0,0
2020,2,7,44,RI,0,0
2020,2,7,45,SC,0,0
2020,2,7,46,SD,0,0
2020,2,7,47,TN,0,0
2020,2,7,48,TX,0,0
2020,2,7,49,UT,0,0
2020,2,7,50,VT,0,0
2020,2,7,51,VA,0,0
2020,2,7,53,WA,0.0131,0
2020,2,7,54,WV,0,0
2020,2,7,55,WI,0.0172,0.00245
2020,2,7,56,WY,0,0
2020,2,8,1,AL,0,0
2020,2,8,2,AK,0,0
2020,2,8,4,AZ,0.0137,0
2020,2,8,5,AR,0,0
2020,2,8,6,CA,0.0152,0.00108
2020,2,8,8,CO,0,0
2020,2,8,9,CT,0,0
2020,2,8,10,DE,0,0
2020,2,8,11,DC,0,0
2020,2,8,12,FL,0,0
2020,2,8,13,GA,0,0
2020,2,8,15,HI,0,0
2020,2,8,16,ID,0,0
2020,2,8,17,IL,0.0158,0
2020,2,8,18,IN,0,0
2020,2,8,19,IA,0,0
2020,2,8,20,KS,0,0
2020,2,8,21,KY,0,0
2020,2,8,22,LA,0,0
2020,2,8,23,ME,0,0
2020,2,8,24,MD,0,0
2020,2,8,25,MA,0.0145,0
2020,2,8,26,MI,0,0
2020,2,8,27,MN,0,0
2020,2,8,28,MS,0,0
2020,2,8,29,MO,0,0
2020,2,8,30,MT,0,0
2020,2,8,31,NE,0,0
2020,2,8,32,NV,0,0
2020,2,8,33,NH,0,0
2020,2,8,34,NJ,0,0
2020,2,8,35,NM,0,0
2020,2,8,36,NY,0,0
2020,2,8,37,NC,0,0
2020,2,8,38,ND,0,0
2020,2,8,39,OH,0,0
2020,2,8,40,OK,0,0
2020,2,8,41,OR,0,0
2020,2,8,42,PA,0,0
2020,2,8,44,RI,0,0
2020,2,8,45,SC,0,0
2020,2,8,46,SD,0,0
2020,2,8,47,TN,0,0
2020,2,8,48,TX,0,0
2020,2,8,49,UT,0,0
2020,2,8,50,VT,0,0
2020,2,8,51,VA,0,0
2020,2,8,53,WA,0.0131,0
2020,2,8,54,WV,0,0
2020,2,8,55,WI,0.0172,0.00245
2020,2,8,56,WY,0,0
2020,2,9,1,AL,0,0
2020,2,9,2,AK,0,0
2020,2,9,4,AZ,0.0137,0
2020,2,9,5,AR,0,0
2020,2,9,6,CA,0.0152,0
2020,2,9,8,CO,0,0
2020,2,9,9,CT,0,0
2020,2,9,10,DE,0,0
2020,2,9,11,DC,0,0
2020,2,9,12,FL,0,0
2020,2,9,13,GA,0,0
2020,2,9,15,HI,0,0
2020,2,9,16,ID,0,0
2020,2,9,17,IL,0.0158,0
2020,2,9,18,IN,0,0
2020,2,9,19,IA,0,0
2020,2,9,20,KS,0,0
2020,2,9,21,KY,0,0
2020,2,9,22,LA,0,0
2020,2,9,23,ME,0,0
2020,2,9,24,MD,0,0
2020,2,9,25,MA,0.0145,0
2020,2,9,26,MI,0,0
2020,2,9,27,MN,0,0
2020,2,9,28,MS,0,0
2020,2,9,29,MO,0,0
2020,2,9,30,MT,0,0
2020,2,9,31,NE,0,0
2020,2,9,32,NV,0,0
2020,2,9,33,NH,0,0
2020,2,9,34,NJ,0,0
2020,2,9,35,NM,0,0
2020,2,9,36,NY,0,0
2020,2,9,37,NC,0,0
2020,2,9,38,ND,0,0
2020,2,9,39,OH,0,0
2020,2,9,40,OK,0,0
2020,2,9,41,OR,0,0
2020,2,9,42,PA,0,0
2020,2,9,44,RI,0,0
2020,2,9,45,SC,0,0
2020,2,9,46,SD,0,0
2020,2,9,47,TN,0,0
2020,2,9,48,TX,0,0
2020,2,9,49,UT,0,0
2020,2,9,50,VT,0,0
2020,2,9,51,VA,0,0
2020,2,9,53,WA,0.0131,0
2020,2,9,54,WV,0,0
2020,2,9,55,WI,0.0172,0.00245
2020,2,9,56,WY,0,0
2020,2,10,1,AL,0,0
2020,2,10,2,AK,0,0
2020,2,10,4,AZ,0.0137,0
2020,2,10,5,AR,0,0
2020,2,10,6,CA,0.0177,0.000362
2020,2,10,8,CO,0,0
2020,2,10,9,CT,0,0
2020,2,10,10,DE,0,0
2020,2,10,11,DC,0,0
2020,2,10,12,FL,0,0
2020,2,10,13,GA,0,0
2020,2,10,15,HI,0,0
2020,2,10,16,ID,0,0
2020,2,10,17,IL,0.0158,0
2020,2,10,18,IN,0,0
2020,2,10,19,IA,0,0
2020,2,10,20,KS,0,0
2020,2,10,21,KY,0,0
2020,2,10,22,LA,0,0
2020,2,10,23,ME,0,0
2020,2,10,24,MD,0,0
2020,2,10,25,MA,0.0145,0
2020,2,10,26,MI,0,0
2020,2,10,27,MN,0,0
2020,2,10,28,MS,0,0
2020,2,10,29,MO,0,0
2020,2,10,30,MT,0,0
2020,2,10,31,NE,0,0
2020,2,10,32,NV,0,0
2020,2,10,33,NH,0,0
2020,2,10,34,NJ,0,0
2020,2,10,35,NM,0,0
2020,2,10,36,NY,0,0
2020,2,10,37,NC,0,0
2020,2,10,38,ND,0,0
2020,2,10,39,OH,0,0
2020,2,10,40,OK,0,0
2020,2,10,41,OR,0,0
2020,2,10,42,PA,0,0
2020,2,10,44,RI,0,0
2020,2,10,45,SC,0,0
2020,2,10,46,SD,0,0
2020,2,10,47,TN,0,0
2020,2,10,48,TX,0,0
2020,2,10,49,UT,0,0
2020,2,10,50,VT,0,0
2020,2,10,51,VA,0,0
2020,2,10,53,WA,0.0131,0
2020,2,10,54,WV,0,0
2020,2,10,55,WI,0.0172,0.00245
2020,2,10,56,WY,0,0
2020,2,11,1,AL,0,0
2020,2,11,2,AK,0,0
2020,2,11,4,AZ,0.0137,0
2020,2,11,5,AR,0,0
2020,2,11,6,CA,0.0177,0.000362
2020,2,11,8,CO,0,0
2020,2,11,9,CT,0,0
2020,2,11,10,DE,0,0
2020,2,11,11,DC,0,0
2020,2,11,12,FL,0,0
2020,2,11,13,GA,0,0
2020,2,11,15,HI,0,0
2020,2,11,16,ID,0,0
2020,2,11,17,IL,0.0158,0
2020,2,11,18,IN,0,0
2020,2,11,19,IA,0,0
2020,2,11,20,KS,0,0
2020,2,11,21,KY,0,0
2020,2,11,22,LA,0,0
2020,2,11,23,ME,0,0
2020,2,11,24,MD,0,0
2020,2,11,25,MA,0.0145,0
2020,2,11,26,MI,0,0
2020,2,11,27,MN,0,0
2020,2,11,28,MS,0,0
2020,2,11,29,MO,0,0
2020,2,11,30,MT,0,0
2020,2,11,31,NE,0,0
2020,2,11,32,NV,0,0
2020,2,11,33,NH,0,0
2020,2,11,34,NJ,0,0
2020,2,11,35,NM,0,0
2020,2,11,36,NY,0,0
2020,2,11,37,NC,0,0
2020,2,11,38,ND,0,0
2020,2,11,39,OH,0,0
2020,2,11,40,OK,0,0
2020,2,11,41,OR,0,0
2020,2,11,42,PA,0,0
2020,2,11,44,RI,0,0
2020,2,11,45,SC,0,0
2020,2,11,46,SD,0,0
2020,2,11,47,TN,0,0
2020,2,11,48,TX,0,0
2020,2,11,49,UT,0,0
2020,2,11,50,VT,0,0
2020,2,11,51,VA,0,0
2020,2,11,53,WA,0.0131,0
2020,2,11,54,WV,0,0
2020,2,11,55,WI,0.0172,0.00245
2020,2,11,56,WY,0,0
2020,2,12,1,AL,0,0
2020,2,12,2,AK,0,0
2020,2,12,4,AZ,0.0137,0
2020,2,12,5,AR,0,0
2020,2,12,6,CA,0.0177,0.000362
2020,2,12,8,CO,0,0
2020,2,12,9,CT,0,0
2020,2,12,10,DE,0,0
2020,2,12,11,DC,0,0
2020,2,12,12,FL,0,0
2020,2,12,13,GA,0,0
2020,2,12,15,HI,0,0
2020,2,12,16,ID,0,0
2020,2,12,17,IL,0.0158,0
2020,2,12,18,IN,0,0
2020,2,12,19,IA,0,0
2020,2,12,20,KS,0,0
2020,2,12,21,KY,0,0
2020,2,12,22,LA,0,0
2020,2,12,23,ME,0,0
2020,2,12,24,MD,0,0
2020,2,12,25,MA,0.0145,0
2020,2,12,26,MI,0,0
2020,2,12,27,MN,0,0
2020,2,12,28,MS,0,0
2020,2,12,29,MO,0,0
2020,2,12,30,MT,0,0
2020,2,12,31,NE,0,0
2020,2,12,32,NV,0,0
2020,2,12,33,NH,0,0
2020,2,12,34,NJ,0,0
2020,2,12,35,NM,0,0
2020,2,12,36,NY,0,0
2020,2,12,37,NC,0,0
2020,2,12,38,ND,0,0
2020,2,12,39,OH,0,0
2020,2,12,40,OK,0,0
2020,2,12,41,OR,0,0
2020,2,12,42,PA,0,0
2020,2,12,44,RI,0,0
2020,2,12,45,SC,0,0
2020,2,12,46,SD,0,0
2020,2,12,47,TN,0,0
2020,2,12,48,TX,0.00345,0.000493
2020,2,12,49,UT,0,0
2020,2,12,50,VT,0,0
2020,2,12,51,VA,0,0
2020,2,12,53,WA,0.0131,0
2020,2,12,54,WV,0,0
2020,2,12,55,WI,0.0172,0
2020,2,12,56,WY,0,0
2020,2,13,1,AL,0,0
2020,2,13,2,AK,0,0
2020,2,13,4,AZ,0.0137,0
2020,2,13,5,AR,0,0
2020,2,13,6,CA,0.0177,0.000362
2020,2,13,8,CO,0,0
2020,2,13,9,CT,0,0
2020,2,13,10,DE,0,0
2020,2,13,11,DC,0,0
2020,2,13,12,FL,0,0
2020,2,13,13,GA,0,0
2020,2,13,15,HI,0,0
2020,2,13,16,ID,0,0
2020,2,13,17,IL,0.0158,0
2020,2,13,18,IN,0,0
2020,2,13,19,IA,0,0
2020,2,13,20,KS,0,0
2020,2,13,21,KY,0,0
2020,2,13,22,LA,0,0
2020,2,13,23,ME,0,0
2020,2,13,24,MD,0,0
2020,2,13,25,MA,0.0145,0
2020,2,13,26,MI,0,0
2020,2,13,27,MN,0,0
2020,2,13,28,MS,0,0
2020,2,13,29,MO,0,0
2020,2,13,30,MT,0,0
2020,2,13,31,NE,0,0
2020,2,13,32,NV,0,0
2020,2,13,33,NH,0,0
2020,2,13,34,NJ,0,0
2020,2,13,35,NM,0,0
2020,2,13,36,NY,0,0
2020,2,13,37,NC,0,0
2020,2,13,38,ND,0,0
2020,2,13,39,OH,0,0
2020,2,13,40,OK,0,0
2020,2,13,41,OR,0,0
2020,2,13,42,PA,0,0
2020,2,13,44,RI,0,0
2020,2,13,45,SC,0,0
2020,2,13,46,SD,0,0
2020,2,13,47,TN,0,0
2020,2,13,48,TX,0.0069,0.000985
2020,2,13,49,UT,0,0
2020,2,13,50,VT,0,0
2020,2,13,51,VA,0,0
2020,2,13,53,WA,0.0131,0
2020,2,13,54,WV,0,0
2020,2,13,55,WI,0.0172,0
2020,2,13,56,WY,0,0
2020,2,14,1,AL,0,0
2020,2,14,2,AK,0,0
2020,2,14,4,AZ,0.0137,0
2020,2,14,5,AR,0,0
2020,2,14,6,CA,0.0177,0.000362
2020,2,14,8,CO,0,0
2020,2,14,9,CT,0,0
2020,2,14,10,DE,0,0
2020,2,14,11,DC,0,0
2020,2,14,12,FL,0,0
2020,2,14,13,GA,0,0
2020,2,14,15,HI,0,0
2020,2,14,16,ID,0,0
2020,2,14,17,IL,0.0158,0
2020,2,14,18,IN,0,0
2020,2,14,19,IA,0,0
2020,2,14,20,KS,0,0
2020,2,14,21,KY,0,0
2020,2,14,22,LA,0,0
2020,2,14,23,ME,0,0
2020,2,14,24,MD,0,0
2020,2,14,25,MA,0.0145,0
2020,2,14,26,MI,0,0
2020,2,14,27,MN,0,0
2020,2,14,28,MS,0,0
2020,2,14,29,MO,0,0
2020,2,14,30,MT,0,0
2020,2,14,31,NE,0,0
2020,2,14,32,NV,0,0
2020,2,14,33,NH,0,0
2020,2,14,34,NJ,0,0
2020,2,14,35,NM,0,0
2020,2,14,36,NY,0,0
2020,2,14,37,NC,0,0
2020,2,14,38,ND,0,0
2020,2,14,39,OH,0,0
2020,2,14,40,OK,0,0
2020,2,14,41,OR,0,0
2020,2,14,42,PA,0,0
2020,2,14,44,RI,0,0
2020,2,14,45,SC,0,0
2020,2,14,46,SD,0,0
2020,2,14,47,TN,0,0
2020,2,14,48,TX,0.0069,0.000985
2020,2,14,49,UT,0,0
2020,2,14,50,VT,0,0
2020,2,14,51,VA,0,0
2020,2,14,53,WA,0.0131,0
2020,2,14,54,WV,0,0
2020,2,14,55,WI,0.0172,0
2020,2,14,56,WY,0,0
2020,2,15,1,AL,0,0
2020,2,15,2,AK,0,0
2020,2,15,4,AZ,0.0137,0
2020,2,15,5,AR,0,0
2020,2,15,6,CA,0.0177,0.000362
2020,2,15,8,CO,0,0
2020,2,15,9,CT,0,0
2020,2,15,10,DE,0,0
2020,2,15,11,DC,0,0
2020,2,15,12,FL,0,0
2020,2,15,13,GA,0,0
2020,2,15,15,HI,0,0
2020,2,15,16,ID,0,0
2020,2,15,17,IL,0.0158,0
2020,2,15,18,IN,0,0
2020,2,15,19,IA,0,0
2020,2,15,20,KS,0,0
2020,2,15,21,KY,0,0
2020,2,15,22,LA,0,0
2020,2,15,23,ME,0,0
2020,2,15,24,MD,0,0
2020,2,15,25,MA,0.0145,0
2020,2,15,26,MI,0,0
2020,2,15,27,MN,0,0
2020,2,15,28,MS,0,0
2020,2,15,29,MO,0,0
2020,2,15,30,MT,0,0
2020,2,15,31,NE,0,0
2020,2,15,32,NV,0,0
2020,2,15,33,NH,0,0
2020,2,15,34,NJ,0,0
2020,2,15,35,NM,0,0
2020,2,15,36,NY,0,0
2020,2,15,37,NC,0,0
2020,2,15,38,ND,0,0
2020,2,15,39,OH,0,0
2020,2,15,40,OK,0,0
2020,2,15,41,OR,0,0
2020,2,15,42,PA,0,0
2020,2,15,44,RI,0,0
2020,2,15,45,SC,0,0
2020,2,15,46,SD,0,0
2020,2,15,47,TN,0,0
2020,2,15,48,TX,0.0069,0.000985
2020,2,15,49,UT,0,0
2020,2,15,50,VT,0,0
2020,2,15,51,VA,0,0
2020,2,15,53,WA,0.0131,0
2020,2,15,54,WV,0,0
2020,2,15,55,WI,0.0172,0
2020,2,15,56,WY,0,0
2020,2,16,1,AL,0,0
2020,2,16,2,AK,0,0
2020,2,16,4,AZ,0.0137,0
2020,2,16,5,AR,0,0
2020,2,16,6,CA,0.0177,0.000362
2020,2,16,8,CO,0,0
2020,2,16,9,CT,0,0
2020,2,16,10,DE,0,0
2020,2,16,11,DC,0,0
2020,2,16,12,FL,0,0
2020,2,16,13,GA,0,0
2020,2,16,15,HI,0,0
2020,2,16,16,ID,0,0
2020,2,16,17,IL,0.0158,0
2020,2,16,18,IN,0,0
2020,2,16,19,IA,0,0
2020,2,16,20,KS,0,0
2020,2,16,21,KY,0,0
2020,2,16,22,LA,0,0
2020,2,16,23,ME,0,0
2020,2,16,24,MD,0,0
2020,2,16,25,MA,0.0145,0
2020,2,16,26,MI,0,0
2020,2,16,27,MN,0,0
2020,2,16,28,MS,0,0
2020,2,16,29,MO,0,0
2020,2,16,30,MT,0,0
2020,2,16,31,NE,0,0
2020,2,16,32,NV,0,0
2020,2,16,33,NH,0,0
2020,2,16,34,NJ,0,0
2020,2,16,35,NM,0,0
2020,2,16,36,NY,0,0
2020,2,16,37,NC,0,0
2020,2,16,38,ND,0,0
2020,2,16,39,OH,0,0
2020,2,16,40,OK,0,0
2020,2,16,41,OR,0,0
2020,2,16,42,PA,0,0
2020,2,16,44,RI,0,0
2020,2,16,45,SC,0,0
2020,2,16,46,SD,0,0
2020,2,16,47,TN,0,0
2020,2,16,48,TX,0.0069,0.000985
2020,2,16,49,UT,0,0
2020,2,16,50,VT,0,0
2020,2,16,51,VA,0,0
2020,2,16,53,WA,0.0131,0
2020,2,16,54,WV,0,0
2020,2,16,55,WI,0.0172,0
2020,2,16,56,WY,0,0
2020,2,17,1,AL,0,0
2020,2,17,2,AK,0,0
2020,2,17,4,AZ,0.0137,0
2020,2,17,5,AR,0,0
2020,2,17,6,CA,0.0177,0
2020,2,17,8,CO,0,0
2020,2,17,9,CT,0,0
2020,2,17,10,DE,0,0
2020,2,17,11,DC,0,0
2020,2,17,12,FL,0,0
2020,2,17,13,GA,0,0
2020,2,17,15,HI,0,0
2020,2,17,16,ID,0,0
2020,2,17,17,IL,0.0158,0
2020,2,17,18,IN,0,0
2020,2,17,19,IA,0,0
2020,2,17,20,KS,0,0
2020,2,17,21,KY,0,0
2020,2,17,22,LA,0,0
2020,2,17,23,ME,0,0
2020,2,17,24,MD,0,0
2020,2,17,25,MA,0.0145,0
2020,2,17,26,MI,0,0
2020,2,17,27,MN,0,0
2020,2,17,28,MS,0,0
2020,2,17,29,MO,0,0
2020,2,17,30,MT,0,0
2020,2,17,31,NE,0.517,0.0739
2020,2,17,32,NV,0,0
2020,2,17,33,NH,0,0
2020,2,17,34,NJ,0,0
2020,2,17,35,NM,0,0
2020,2,17,36,NY,0,0
2020,2,17,37,NC,0,0
2020,2,17,38,ND,0,0
2020,2,17,39,OH,0,0
2020,2,17,40,OK,0,0
2020,2,17,41,OR,0,0
2020,2,17,42,PA,0,0
2020,2,17,44,RI,0,0
2020,2,17,45,SC,0,0
2020,2,17,46,SD,0,0
2020,2,17,47,TN,0,0
2020,2,17,48,TX,0.0069,0.000985
2020,2,17,49,UT,0,0
2020,2,17,50,VT,0,0
2020,2,17,51,VA,0,0
2020,2,17,53,WA,0.0131,0
2020,2,17,54,WV,0,0
2020,2,17,55,WI,0.0172,0
2020,2,17,56,WY,0,0
2020,2,18,1,AL,0,0
2020,2,18,2,AK,0,0
2020,2,18,4,AZ,0.0137,0
2020,2,18,5,AR,0,0
2020,2,18,6,CA,0.0177,0
2020,2,18,8,CO,0,0
2020,2,18,9,CT,0,0
2020,2,18,10,DE,0,0
2020,2,18,11,DC,0,0
2020,2,18,12,FL,0,0
2020,2,18,13,GA,0,0
2020,2,18,15,HI,0,0
2020,2,18,16,ID,0,0
2020,2,18,17,IL,0.0158,0
2020,2,18,18,IN,0,0
2020,2,18,19,IA,0,0
2020,2,18,20,KS,0,0
2020,2,18,21,KY,0,0
2020,2,18,22,LA,0,0
2020,2,18,23,ME,0,0
2020,2,18,24,MD,0,0
2020,2,18,25,MA,0.0145,0
2020,2,18,26,MI,0,0
2020,2,18,27,MN,0,0
2020,2,18,28,MS,0,0
2020,2,18,29,MO,0,0
2020,2,18,30,MT,0,0
2020,2,18,31,NE,0.517,0.0739
2020,2,18,32,NV,0,0
2020,2,18,33,NH,0,0
2020,2,18,34,NJ,0,0
2020,2,18,35,NM,0,0
2020,2,18,36,NY,0,0
2020,2,18,37,NC,0,0
2020,2,18,38,ND,0,0
2020,2,18,39,OH,0,0
2020,2,18,40,OK,0,0
2020,2,18,41,OR,0,0
2020,2,18,42,PA,0,0
2020,2,18,44,RI,0,0
2020,2,18,45,SC,0,0
2020,2,18,46,SD,0,0
2020,2,18,47,TN,0,0
2020,2,18,48,TX,0.0069,0.000985
2020,2,18,49,UT,0,0
2020,2,18,50,VT,0,0
2020,2,18,51,VA,0,0
2020,2,18,53,WA,0.0131,0
2020,2,18,54,WV,0,0
2020,2,18,55,WI,0.0172,0
2020,2,18,56,WY,0,0
2020,2,19,1,AL,0,0
2020,2,19,2,AK,0,0
2020,2,19,4,AZ,0.0137,0
2020,2,19,5,AR,0,0
2020,2,19,6,CA,0.0177,0
2020,2,19,8,CO,0,0
2020,2,19,9,CT,0,0
2020,2,19,10,DE,0,0
2020,2,19,11,DC,0,0
2020,2,19,12,FL,0,0
2020,2,19,13,GA,0,0
2020,2,19,15,HI,0,0
2020,2,19,16,ID,0,0
2020,2,19,17,IL,0.0158,0
2020,2,19,18,IN,0,0
2020,2,19,19,IA,0,0
2020,2,19,20,KS,0,0
2020,2,19,21,KY,0,0
2020,2,19,22,LA,0,0
2020,2,19,23,ME,0,0
2020,2,19,24,MD,0,0
2020,2,19,25,MA,0.0145,0
2020,2,19,26,MI,0,0
2020,2,19,27,MN,0,0
2020,2,19,28,MS,0,0
2020,2,19,29,MO,0,0
2020,2,19,30,MT,0,0
2020,2,19,31,NE,0.517,0.0739
2020,2,19,32,NV,0,0
2020,2,19,33,NH,0,0
2020,2,19,34,NJ,0,0
2020,2,19,35,NM,0,0
2020,2,19,36,NY,0,0
2020,2,19,37,NC,0,0
2020,2,19,38,ND,0,0
2020,2,19,39,OH,0,0
2020,2,19,40,OK,0,0
2020,2,19,41,OR,0,0
2020,2,19,42,PA,0,0
2020,2,19,44,RI,0,0
2020,2,19,45,SC,0,0
2020,2,19,46,SD,0,0
2020,2,19,47,TN,0,0
2020,2,19,48,TX,0.0069,0.000493
2020,2,19,49,UT,0,0
2020,2,19,50,VT,0,0
2020,2,19,51,VA,0,0
2020,2,19,53,WA,0.0131,0
2020,2,19,54,WV,0,0
2020,2,19,55,WI,0.0172,0
2020,2,19,56,WY,0,0
2020,2,20,1,AL,0,0
2020,2,20,2,AK,0,0
2020,2,20,4,AZ,0.0137,0
2020,2,20,5,AR,0,0
2020,2,20,6,CA,0.0202,0.000362
2020,2,20,8,CO,0,0
2020,2,20,9,CT,0,0
2020,2,20,10,DE,0,0
2020,2,20,11,DC,0,0
2020,2,20,12,FL,0,0
2020,2,20,13,GA,0,0
2020,2,20,15,HI,0,0
2020,2,20,16,ID,0,0
2020,2,20,17,IL,0.0158,0
2020,2,20,18,IN,0,0
2020,2,20,19,IA,0,0
2020,2,20,20,KS,0,0
2020,2,20,21,KY,0,0
2020,2,20,22,LA,0,0
2020,2,20,23,ME,0,0
2020,2,20,24,MD,0,0
2020,2,20,25,MA,0.0145,0
2020,2,20,26,MI,0,0
2020,2,20,27,MN,0,0
2020,2,20,28,MS,0,0
2020,2,20,29,MO,0,0
2020,2,20,30,MT,0,0
2020,2,20,31,NE,0.569,0.0812
2020,2,20,32,NV,0,0
2020,2,20,33,NH,0,0
2020,2,20,34,NJ,0,0
2020,2,20,35,NM,0,0
2020,2,20,36,NY,0,0
2020,2,20,37,NC,0,0
2020,2,20,38,ND,0,0
2020,2,20,39,OH,0,0
2020,2,20,40,OK,0,0
2020,2,20,41,OR,0,0
2020,2,20,42,PA,0,0
2020,2,20,44,RI,0,0
2020,2,20,45,SC,0,0
2020,2,20,46,SD,0,0
2020,2,20,47,TN,0,0
2020,2,20,48,TX,0.0069,0
2020,2,20,49,UT,0,0
2020,2,20,50,VT,0,0
2020,2,20,51,VA,0,0
2020,2,20,53,WA,0.0131,0
2020,2,20,54,WV,0,0
2020,2,20,55,WI,0.0172,0
2020,2,20,56,WY,0,0
2020,2,21,1,AL,0,0
2020,2,21,2,AK,0,0
2020,2,21,4,AZ,0.0137,0
2020,2,21,5,AR,0,0
2020,2,21,6,CA,0.0228,0.000723
2020,2,21,8,CO,0,0
2020,2,21,9,CT,0,0
2020,2,21,10,DE,0,0
2020,2,21,11,DC,0,0
2020,2,21,12,FL,0,0
2020,2,21,13,GA,0,0
2020,2,21,15,HI,0,0
2020,2,21,16,ID,0,0
2020,2,21,17,IL,0.0158,0
2020,2,21,18,IN,0,0
2020,2,21,19,IA,0,0
2020,2,21,20,KS,0,0
2020,2,21,21,KY,0,0
2020,2,21,22,LA,0,0
2020,2,21,23,ME,0,0
2020,2,21,24,MD,0,0
2020,2,21,25,MA,0.0145,0
2020,2,21,26,MI,0,0
2020,2,21,27,MN,0,0
2020,2,21,28,MS,0,0
2020,2,21,29,MO,0,0
2020,2,21,30,MT,0,0
2020,2,21,31,NE,0.569,0.0812
2020,2,21,32,NV,0,0
2020,2,21,33,NH,0,0
2020,2,21,34,NJ,0,0
2020,2,21,35,NM,0,0
2020,2,21,36,NY,0,0
2020,2,21,37,NC,0,0
2020,2,21,38,ND,0,0
2020,2,21,39,OH,0,0
2020,2,21,40,OK,0,0
2020,2,21,41,OR,0,0
2020,2,21,42,PA,0,0
2020,2,21,44,RI,0,0
2020,2,21,45,SC,0,0
2020,2,21,46,SD,0,0
2020,2,21,47,TN,0,0
2020,2,21,48,TX,0.0138,0.000985
2020,2,21,49,UT,0,0
2020,2,21,50,VT,0,0
2020,2,21,51,VA,0,0
2020,2,21,53,WA,0.0131,0
2020,2,21,54,WV,0,0
2020,2,21,55,WI,0.0172,0
2020,2,21,56,WY,0,0
2020,2,22,1,AL,0,0
2020,2,22,2,AK,0,0
2020,2,22,4,AZ,0.0137,0
2020,2,22,5,AR,0,0
2020,2,22,6,CA,0.0228,0.000723
2020,2,22,8,CO,0,0
2020,2,22,9,CT,0,0
2020,2,22,10,DE,0,0
2020,2,22,11,DC,0,0
2020,2,22,12,FL,0,0
2020,2,22,13,GA,0,0
2020,2,22,15,HI,0,0
2020,2,22,16,ID,0,0
2020,2,22,17,IL,0.0158,0
2020,2,22,18,IN,0,0
2020,2,22,19,IA,0,0
2020,2,22,20,KS,0,0
2020,2,22,21,KY,0,0
2020,2,22,22,LA,0,0
2020,2,22,23,ME,0,0
2020,2,22,24,MD,0,0
2020,2,22,25,MA,0.0145,0
2020,2,22,26,MI,0,0
2020,2,22,27,MN,0,0
2020,2,22,28,MS,0,0
2020,2,22,29,MO,0,0
2020,2,22,30,MT,0,0
2020,2,22,31,NE,0.569,0.0812
2020,2,22,32,NV,0,0
2020,2,22,33,NH,0,0
2020,2,22,34,NJ,0,0
2020,2,22,35,NM,0,0
2020,2,22,36,NY,0,0
2020,2,22,37,NC,0,0
2020,2,22,38,ND,0,0
2020,2,22,39,OH,0,0
2020,2,22,40,OK,0,0
2020,2,22,41,OR,0,0
2020,2,22,42,PA,0,0
2020,2,22,44,RI,0,0
2020,2,22,45,SC,0,0
2020,2,22,46,SD,0,0
2020,2,22,47,TN,0,0
2020,2,22,48,TX,0.0138,0.000985
2020,2,22,49,UT,0,0
2020,2,22,50,VT,0,0
2020,2,22,51,VA,0,0
2020,2,22,53,WA,0.0131,0
2020,2,22,54,WV,0,0
2020,2,22,55,WI,0.0172,0
2020,2,22,56,WY,0,0
2020,2,23,1,AL,0,0
2020,2,23,2,AK,0,0
2020,2,23,4,AZ,0.0137,0
2020,2,23,5,AR,0,0
2020,2,23,6,CA,0.0228,0.000723
2020,2,23,8,CO,0,0
2020,2,23,9,CT,0,0
