year,month,day,statefips,State,RevenueChange
2020,1,25,30,MT,0.04
2020,1,25,31,NE,0.0519
2020,1,25,32,NV,-0.00463
2020,1,25,33,NH,0.0542
2020,1,25,34,NJ,0.0438
2020,1,25,35,NM,-0.0134
2020,1,25,36,NY,0.0224
2020,1,25,37,NC,0.00752
2020,1,25,38,ND,0.0709
2020,1,25,39,OH,0.0534
2020,1,25,40,OK,0.0522
2020,1,25,41,OR,-0.00357
2020,1,25,42,PA,0.0317
2020,1,25,44,RI,0.0504
2020,1,25,45,SC,0.00463
2020,1,25,46,SD,0.0501
2020,1,25,47,TN,0.00286
2020,1,25,48,TX,0.021
2020,1,25,49,UT,0.0225
2020,1,25,50,VT,0.0029
2020,1,25,51,VA,0.0121
2020,1,25,53,WA,0.00189
2020,1,25,54,WV,-0.000748
2020,1,25,55,WI,-0.0325
2020,1,25,56,WY,0.0321
2020,1,26,1,AL,-0.00714
2020,1,26,2,AK,-0.0383
2020,1,26,4,AZ,-0.00234
2020,1,26,5,AR,-0.0307
2020,1,26,6,CA,-0.00872
2020,1,26,8,CO,0.00962
2020,1,26,9,CT,0.0181
2020,1,26,10,DE,0.0475
2020,1,26,11,DC,0.00574
2020,1,26,12,FL,0.0105
2020,1,26,13,GA,-0.00786
2020,1,26,15,HI,-0.0177
2020,1,26,16,ID,0.0112
2020,1,26,17,IL,-0.0111
2020,1,26,18,IN,-0.0144
2020,1,26,19,IA,0.0355
2020,1,26,20,KS,-0.0215
2020,1,26,21,KY,0.00912
2020,1,26,22,LA,0.00692
2020,1,26,23,ME,0.0724
2020,1,26,24,MD,0.0222
2020,1,26,25,MA,0.0449
2020,1,26,26,MI,-0.00186
2020,1,26,27,MN,0.0103
2020,1,26,28,MS,0.00492
2020,1,26,29,MO,-0.0248
2020,1,26,30,MT,0.041
2020,1,26,31,NE,0.0399
2020,1,26,32,NV,-0.00625
2020,1,26,33,NH,0.046
2020,1,26,34,NJ,0.0283
2020,1,26,35,NM,-0.0142
2020,1,26,36,NY,0.0023
2020,1,26,37,NC,0.00222
2020,1,26,38,ND,0.079
2020,1,26,39,OH,0.0141
2020,1,26,40,OK,0.0308
2020,1,26,41,OR,-0.0084
2020,1,26,42,PA,0.00886
2020,1,26,44,RI,0.0411
2020,1,26,45,SC,0.00236
2020,1,26,46,SD,0.052
2020,1,26,47,TN,-0.0115
2020,1,26,48,TX,0.0149
2020,1,26,49,UT,0.03
2020,1,26,50,VT,0.00155
2020,1,26,51,VA,0.00677
2020,1,26,53,WA,0.00368
2020,1,26,54,WV,-0.00148
2020,1,26,55,WI,-0.0336
2020,1,26,56,WY,0.032
2020,1,27,1,AL,-0.0117
2020,1,27,2,AK,-0.0357
2020,1,27,4,AZ,0.00452
2020,1,27,5,AR,-0.0339
2020,1,27,6,CA,-0.0152
2020,1,27,8,CO,-0.00131
2020,1,27,9,CT,-0.0313
2020,1,27,10,DE,0.0264
2020,1,27,11,DC,-0.000151
2020,1,27,12,FL,0.0116
2020,1,27,13,GA,-0.00954
2020,1,27,15,HI,-0.0188
2020,1,27,16,ID,0.00766
2020,1,27,17,IL,-0.0116
2020,1,27,18,IN,-0.0439
2020,1,27,19,IA,0.0419
2020,1,27,20,KS,-0.0191
2020,1,27,21,KY,-0.0105
2020,1,27,22,LA,0.0133
2020,1,27,23,ME,0.00329
2020,1,27,24,MD,0.0162
2020,1,27,25,MA,0.00308
2020,1,27,26,MI,-0.00678
2020,1,27,27,MN,0.0187
2020,1,27,28,MS,0.00011
2020,1,27,29,MO,-0.0316
2020,1,27,30,MT,0.0251
2020,1,27,31,NE,0.0111
2020,1,27,32,NV,-0.00571
2020,1,27,33,NH,-0.00475
2020,1,27,34,NJ,0.0161
2020,1,27,35,NM,0.00189
2020,1,27,36,NY,-0.0243
2020,1,27,37,NC,0.00202
2020,1,27,38,ND,0.0931
2020,1,27,39,OH,-0.0252
2020,1,27,40,OK,0.0283
2020,1,27,41,OR,-0.0119
2020,1,27,42,PA,-0.00949
2020,1,27,44,RI,0.0191
2020,1,27,45,SC,0.000317
2020,1,27,46,SD,0.0499
2020,1,27,47,TN,-0.0177
2020,1,27,48,TX,0.0138
2020,1,27,49,UT,0.0239
2020,1,27,50,VT,-0.0292
2020,1,27,51,VA,-0.00839
2020,1,27,53,WA,0.0206
2020,1,27,54,WV,-0.0587
2020,1,27,55,WI,-0.0229
2020,1,27,56,WY,0.0343
2020,1,28,1,AL,-0.00925
2020,1,28,2,AK,-0.0459
2020,1,28,4,AZ,-0.00559
2020,1,28,5,AR,-0.0551
2020,1,28,6,CA,-0.0272
2020,1,28,8,CO,0.00507
2020,1,28,9,CT,-0.039
2020,1,28,10,DE,0.0148
2020,1,28,11,DC,-0.0446
2020,1,28,12,FL,-0.00261
2020,1,28,13,GA,-0.034
2020,1,28,15,HI,-0.0127
2020,1,28,16,ID,0.00339
2020,1,28,17,IL,-0.01
2020,1,28,18,IN,-0.0459
2020,1,28,19,IA,0.0486
2020,1,28,20,KS,-0.0376
2020,1,28,21,KY,-0.0116
2020,1,28,22,LA,-0.00407
2020,1,28,23,ME,-0.011
2020,1,28,24,MD,-0.0244
2020,1,28,25,MA,-0.0164
2020,1,28,26,MI,0.0158
2020,1,28,27,MN,0.0239
2020,1,28,28,MS,-0.0222
2020,1,28,29,MO,-0.0291
2020,1,28,30,MT,0.00874
2020,1,28,31,NE,-0.0166
2020,1,28,32,NV,-0.00412
2020,1,28,33,NH,-0.0328
2020,1,28,34,NJ,0.00672
2020,1,28,35,NM,0.00566
2020,1,28,36,NY,-0.0309
2020,1,28,37,NC,-0.00472
2020,1,28,38,ND,0.106
2020,1,28,39,OH,-0.046
2020,1,28,40,OK,0.00568
2020,1,28,41,OR,-0.00925
2020,1,28,42,PA,-0.0254
2020,1,28,44,RI,-0.0168
2020,1,28,45,SC,-0.00165
2020,1,28,46,SD,0.0822
2020,1,28,47,TN,-0.0287
2020,1,28,48,TX,0.00112
2020,1,28,49,UT,0.0151
2020,1,28,50,VT,0.00927
2020,1,28,51,VA,-0.0466
2020,1,28,53,WA,0.0104
2020,1,28,54,WV,-0.0455
2020,1,28,55,WI,0.0121
2020,1,28,56,WY,0.0381
2020,1,29,1,AL,0.0193
2020,1,29,2,AK,-0.0531
2020,1,29,4,AZ,0.000302
2020,1,29,5,AR,-0.0293
2020,1,29,6,CA,-0.0257
2020,1,29,8,CO,0.00773
2020,1,29,9,CT,-0.0312
2020,1,29,10,DE,-0.00188
2020,1,29,11,DC,-0.036
2020,1,29,12,FL,0.00608
2020,1,29,13,GA,-0.00443
2020,1,29,15,HI,0.0037
2020,1,29,16,ID,-0.00717
2020,1,29,17,IL,-0.0103
2020,1,29,18,IN,-0.0442
2020,1,29,19,IA,0.0596
2020,1,29,20,KS,-0.0358
2020,1,29,21,KY,-0.00554
2020,1,29,22,LA,-0.00145
2020,1,29,23,ME,-0.0262
2020,1,29,24,MD,-0.0137
2020,1,29,25,MA,-0.00739
2020,1,29,26,MI,0.0339
2020,1,29,27,MN,0.047
2020,1,29,28,MS,-0.0123
2020,1,29,29,MO,-0.0204
2020,1,29,30,MT,0.000802
2020,1,29,31,NE,-0.0155
2020,1,29,32,NV,-0.00755
2020,1,29,33,NH,-0.00789
2020,1,29,34,NJ,0.0157
2020,1,29,35,NM,-0.00454
2020,1,29,36,NY,-0.0287
2020,1,29,37,NC,-0.00158
2020,1,29,38,ND,0.115
2020,1,29,39,OH,-0.0391
2020,1,29,40,OK,0.0183
2020,1,29,41,OR,-0.0177
2020,1,29,42,PA,-0.00742
2020,1,29,44,RI,-0.00247
2020,1,29,45,SC,0.00229
2020,1,29,46,SD,0.0722
2020,1,29,47,TN,-0.00133
2020,1,29,48,TX,0.0107
2020,1,29,49,UT,-0.00194
2020,1,29,50,VT,0.0336
2020,1,29,51,VA,-0.031
2020,1,29,53,WA,0.00207
2020,1,29,54,WV,-0.0386
2020,1,29,55,WI,0.00922
2020,1,29,56,WY,0.0124
2020,1,30,1,AL,0.0277
2020,1,30,2,AK,-0.0274
2020,1,30,4,AZ,0.00605
2020,1,30,5,AR,-0.00691
2020,1,30,6,CA,-0.0221
2020,1,30,8,CO,0.00736
2020,1,30,9,CT,-0.00998
2020,1,30,10,DE,0.00635
2020,1,30,11,DC,-0.0313
2020,1,30,12,FL,0.0158
2020,1,30,13,GA,0.0108
2020,1,30,15,HI,-0.00284
2020,1,30,16,ID,-0.0122
2020,1,30,17,IL,0.0735
2020,1,30,18,IN,0.0202
2020,1,30,19,IA,0.0944
2020,1,30,20,KS,-0.0414
2020,1,30,21,KY,0.0325
2020,1,30,22,LA,-0.000552
2020,1,30,23,ME,-0.0184
2020,1,30,24,MD,-0.00312
2020,1,30,25,MA,-0.00589
2020,1,30,26,MI,0.0701
2020,1,30,27,MN,0.109
2020,1,30,28,MS,-0.0124
2020,1,30,29,MO,0.00676
2020,1,30,30,MT,-0.0164
2020,1,30,31,NE,-0.00193
2020,1,30,32,NV,0.00744
2020,1,30,33,NH,-0.0108
2020,1,30,34,NJ,0.0248
2020,1,30,35,NM,0.0228
2020,1,30,36,NY,-0.00841
2020,1,30,37,NC,-0.00165
2020,1,30,38,ND,0.149
2020,1,30,39,OH,-0.00605
2020,1,30,40,OK,0.0295
2020,1,30,41,OR,-0.00903
2020,1,30,42,PA,0.00453
2020,1,30,44,RI,-0.0188
2020,1,30,45,SC,0.0119
2020,1,30,46,SD,0.13
2020,1,30,47,TN,0.0107
2020,1,30,48,TX,0.0118
2020,1,30,49,UT,-0.00169
2020,1,30,50,VT,0.0637
2020,1,30,51,VA,-0.018
2020,1,30,53,WA,0.00949
2020,1,30,54,WV,0.00528
2020,1,30,55,WI,0.0691
2020,1,30,56,WY,0.0137
2020,1,31,1,AL,0.0333
2020,1,31,2,AK,-0.0032
2020,1,31,4,AZ,0.00979
2020,1,31,5,AR,0.0354
2020,1,31,6,CA,-0.015
2020,1,31,8,CO,-0.0121
2020,1,31,9,CT,-0.00121
2020,1,31,10,DE,-0.00685
2020,1,31,11,DC,-0.0212
2020,1,31,12,FL,0.0212
2020,1,31,13,GA,0.0225
2020,1,31,15,HI,0.0497
2020,1,31,16,ID,-0.0143
2020,1,31,17,IL,0.114
2020,1,31,18,IN,0.0535
2020,1,31,19,IA,0.112
2020,1,31,20,KS,0.0264
2020,1,31,21,KY,0.0478
2020,1,31,22,LA,0.00456
2020,1,31,23,ME,-0.00492
2020,1,31,24,MD,0.0000485
2020,1,31,25,MA,-0.00945
2020,1,31,26,MI,0.111
2020,1,31,27,MN,0.104
2020,1,31,28,MS,0.0412
2020,1,31,29,MO,0.038
2020,1,31,30,MT,-0.0309
2020,1,31,31,NE,-0.00233
2020,1,31,32,NV,0.0161
2020,1,31,33,NH,-0.0323
2020,1,31,34,NJ,0.0275
2020,1,31,35,NM,0.0272
2020,1,31,36,NY,0.00952
2020,1,31,37,NC,-0.00238
2020,1,31,38,ND,0.133
2020,1,31,39,OH,0.0149
2020,1,31,40,OK,0.0204
2020,1,31,41,OR,0.00411
2020,1,31,42,PA,0.00782
2020,1,31,44,RI,-0.0412
2020,1,31,45,SC,0.0146
2020,1,31,46,SD,0.12
2020,1,31,47,TN,0.0344
2020,1,31,48,TX,0.016
2020,1,31,49,UT,-0.00547
2020,1,31,50,VT,0.0802
2020,1,31,51,VA,-0.0143
2020,1,31,53,WA,0.0117
2020,1,31,54,WV,0.0393
2020,1,31,55,WI,0.134
2020,1,31,56,WY,0.0137
2020,2,1,1,AL,-0.0236
2020,2,1,2,AK,-0.0887
2020,2,1,4,AZ,-0.034
2020,2,1,5,AR,-0.0489
2020,2,1,6,CA,-0.033
2020,2,1,8,CO,-0.0417
2020,2,1,9,CT,-0.0201
2020,2,1,10,DE,-0.00825
2020,2,1,11,DC,-0.0414
2020,2,1,12,FL,-0.00526
2020,2,1,13,GA,-0.00978
2020,2,1,15,HI,0.0341
2020,2,1,16,ID,-0.0452
2020,2,1,17,IL,0.0563
2020,2,1,18,IN,0.0366
2020,2,1,19,IA,0.0665
2020,2,1,20,KS,0.00117
2020,2,1,21,KY,-0.00399
2020,2,1,22,LA,-0.0256
2020,2,1,23,ME,-0.0352
2020,2,1,24,MD,-0.00557
2020,2,1,25,MA,-0.0371
2020,2,1,26,MI,0.0382
2020,2,1,27,MN,0.0826
2020,2,1,28,MS,-0.0442
2020,2,1,29,MO,-0.0404
2020,2,1,30,MT,-0.0658
2020,2,1,31,NE,-0.0287
2020,2,1,32,NV,-0.0047
2020,2,1,33,NH,-0.0689
2020,2,1,34,NJ,-0.0463
2020,2,1,35,NM,0.006
2020,2,1,36,NY,0.00894
2020,2,1,37,NC,-0.0495
2020,2,1,38,ND,0.0943
2020,2,1,39,OH,0.00587
2020,2,1,40,OK,-0.0175
2020,2,1,41,OR,-0.0254
2020,2,1,42,PA,-0.0055
2020,2,1,44,RI,-0.0677
2020,2,1,45,SC,-0.0217
2020,2,1,46,SD,0.044
2020,2,1,47,TN,-0.00242
2020,2,1,48,TX,-0.02
2020,2,1,49,UT,-0.0338
2020,2,1,50,VT,0.0465
2020,2,1,51,VA,-0.0474
2020,2,1,53,WA,-0.0139
2020,2,1,54,WV,0.0306
2020,2,1,55,WI,0.0993
2020,2,1,56,WY,-0.0142
2020,2,2,1,AL,-0.0254
2020,2,2,2,AK,-0.126
2020,2,2,4,AZ,-0.0349
2020,2,2,5,AR,-0.0594
2020,2,2,6,CA,-0.0333
2020,2,2,8,CO,-0.0489
2020,2,2,9,CT,-0.0134
2020,2,2,10,DE,-0.00433
2020,2,2,11,DC,-0.0167
2020,2,2,12,FL,-0.00691
2020,2,2,13,GA,-0.011
2020,2,2,15,HI,0.0321
2020,2,2,16,ID,-0.0563
2020,2,2,17,IL,0.0514
2020,2,2,18,IN,0.014
2020,2,2,19,IA,0.0388
2020,2,2,20,KS,-0.00645
2020,2,2,21,KY,-0.0219
2020,2,2,22,LA,-0.012
2020,2,2,23,ME,-0.0286
2020,2,2,24,MD,-0.00991
2020,2,2,25,MA,-0.0374
2020,2,2,26,MI,0.0315
2020,2,2,27,MN,0.0636
2020,2,2,28,MS,-0.0379
2020,2,2,29,MO,-0.0479
2020,2,2,30,MT,-0.087
2020,2,2,31,NE,-0.0383
2020,2,2,32,NV,0.00768
2020,2,2,33,NH,-0.0542
2020,2,2,34,NJ,-0.0339
2020,2,2,35,NM,-0.00506
2020,2,2,36,NY,0.015
2020,2,2,37,NC,-0.0571
2020,2,2,38,ND,0.0746
2020,2,2,39,OH,0.00374
2020,2,2,40,OK,-0.0266
2020,2,2,41,OR,-0.0361
2020,2,2,42,PA,-0.00758
2020,2,2,44,RI,-0.0574
2020,2,2,45,SC,-0.0273
2020,2,2,46,SD,0.0234
2020,2,2,47,TN,-0.0127
2020,2,2,48,TX,-0.0188
2020,2,2,49,UT,-0.0415
2020,2,2,50,VT,0.0454
2020,2,2,51,VA,-0.0544
2020,2,2,53,WA,-0.0253
2020,2,2,54,WV,0.0183
2020,2,2,55,WI,0.0789
2020,2,2,56,WY,-0.0239
2020,2,3,1,AL,0.00711
2020,2,3,2,AK,-0.0717
2020,2,3,4,AZ,-0.00332
2020,2,3,5,AR,0.00928
2020,2,3,6,CA,0.0227
2020,2,3,8,CO,-0.0202
2020,2,3,9,CT,0.0132
2020,2,3,10,DE,0.0142
2020,2,3,11,DC,0.00972
2020,2,3,12,FL,0.0159
2020,2,3,13,GA,0.0195
2020,2,3,15,HI,0.0744
2020,2,3,16,ID,-0.0164
2020,2,3,17,IL,0.0931
2020,2,3,18,IN,0.0371
2020,2,3,19,IA,0.055
2020,2,3,20,KS,0.0171
2020,2,3,21,KY,0.0093
2020,2,3,22,LA,-0.0093
2020,2,3,23,ME,0.0198
2020,2,3,24,MD,0.0178
2020,2,3,25,MA,-0.0146
2020,2,3,26,MI,0.0891
2020,2,3,27,MN,0.102
2020,2,3,28,MS,0.0261
2020,2,3,29,MO,-0.00534
2020,2,3,30,MT,-0.0603
2020,2,3,31,NE,0.00898
2020,2,3,32,NV,0.0517
2020,2,3,33,NH,-0.0136
2020,2,3,34,NJ,0.0186
2020,2,3,35,NM,0.0117
2020,2,3,36,NY,0.0322
2020,2,3,37,NC,-0.0187
2020,2,3,38,ND,0.0998
2020,2,3,39,OH,0.0442
2020,2,3,40,OK,0.00271
2020,2,3,41,OR,-0.000903
2020,2,3,42,PA,0.0344
2020,2,3,44,RI,-0.0673
2020,2,3,45,SC,0.00144
2020,2,3,46,SD,0.0703
2020,2,3,47,TN,0.0198
2020,2,3,48,TX,0.0289
2020,2,3,49,UT,-0.0496
2020,2,3,50,VT,0.036
2020,2,3,51,VA,-0.0211
2020,2,3,53,WA,0.018
2020,2,3,54,WV,0.079
2020,2,3,55,WI,0.102
2020,2,3,56,WY,-0.0354
2020,2,4,1,AL,0.00355
2020,2,4,2,AK,-0.0426
2020,2,4,4,AZ,-0.00725
2020,2,4,5,AR,-0.00835
2020,2,4,6,CA,0.0247
2020,2,4,8,CO,-0.0501
2020,2,4,9,CT,0.000325
2020,2,4,10,DE,-0.000549
2020,2,4,11,DC,0.0261
2020,2,4,12,FL,0.00763
2020,2,4,13,GA,0.0226
2020,2,4,15,HI,0.08
2020,2,4,16,ID,-0.00618
2020,2,4,17,IL,0.0608
2020,2,4,18,IN,0.0256
2020,2,4,19,IA,0.0357
2020,2,4,20,KS,0.00944
2020,2,4,21,KY,-0.00998
2020,2,4,22,LA,-0.012
2020,2,4,23,ME,0.0299
2020,2,4,24,MD,0.00368
2020,2,4,25,MA,-0.01
2020,2,4,26,MI,0.038
2020,2,4,27,MN,0.0973
2020,2,4,28,MS,0.0236
2020,2,4,29,MO,-0.0117
2020,2,4,30,MT,-0.0271
2020,2,4,31,NE,0.0178
2020,2,4,32,NV,0.0736
2020,2,4,33,NH,-0.0136
2020,2,4,34,NJ,-0.00144
2020,2,4,35,NM,-0.00488
2020,2,4,36,NY,0.0259
2020,2,4,37,NC,-0.0248
2020,2,4,38,ND,0.126
2020,2,4,39,OH,0.0329
2020,2,4,40,OK,0.00721
2020,2,4,41,OR,0.00515
2020,2,4,42,PA,0.0481
2020,2,4,44,RI,-0.0604
2020,2,4,45,SC,-0.0138
2020,2,4,46,SD,0.042
2020,2,4,47,TN,0.0159
2020,2,4,48,TX,0.0191
2020,2,4,49,UT,-0.0407
2020,2,4,50,VT,0.041
2020,2,4,51,VA,-0.0253
2020,2,4,53,WA,0.0763
2020,2,4,54,WV,0.0567
2020,2,4,55,WI,0.0373
2020,2,4,56,WY,-0.0652
2020,2,5,1,AL,-0.0344
2020,2,5,2,AK,-0.0293
2020,2,5,4,AZ,-0.00976
2020,2,5,5,AR,-0.0117
2020,2,5,6,CA,0.0189
2020,2,5,8,CO,-0.0674
2020,2,5,9,CT,-0.0111
2020,2,5,10,DE,0.00797
2020,2,5,11,DC,-0.0157
2020,2,5,12,FL,0.00839
2020,2,5,13,GA,2.94E-06
2020,2,5,15,HI,0.0639
2020,2,5,16,ID,-0.00126
2020,2,5,17,IL,0.0514
2020,2,5,18,IN,0.0116
2020,2,5,19,IA,0.0301
2020,2,5,20,KS,0.0011
2020,2,5,21,KY,-0.018
2020,2,5,22,LA,-0.0264
2020,2,5,23,ME,0.0325
2020,2,5,24,MD,-0.0144
2020,2,5,25,MA,-0.0267
2020,2,5,26,MI,0.0161
2020,2,5,27,MN,0.0808
2020,2,5,28,MS,-0.00587
2020,2,5,29,MO,-0.057
2020,2,5,30,MT,-0.0212
2020,2,5,31,NE,0.02
2020,2,5,32,NV,0.0733
2020,2,5,33,NH,-0.0055
2020,2,5,34,NJ,-0.0192
2020,2,5,35,NM,0.00426
2020,2,5,36,NY,0.0196
2020,2,5,37,NC,-0.0294
2020,2,5,38,ND,0.119
2020,2,5,39,OH,0.0263
2020,2,5,40,OK,-0.0649
2020,2,5,41,OR,0.0316
2020,2,5,42,PA,0.0323
2020,2,5,44,RI,-0.0654
2020,2,5,45,SC,-0.0184
2020,2,5,46,SD,0.0561
2020,2,5,47,TN,-0.00932
2020,2,5,48,TX,-0.00188
2020,2,5,49,UT,-0.0324
2020,2,5,50,VT,0.0178
2020,2,5,51,VA,-0.0386
2020,2,5,53,WA,0.0948
2020,2,5,54,WV,0.0408
2020,2,5,55,WI,0.0344
2020,2,5,56,WY,-0.0645
2020,2,6,1,AL,-0.0551
2020,2,6,2,AK,-0.0189
2020,2,6,4,AZ,-0.0118
2020,2,6,5,AR,-0.0229
2020,2,6,6,CA,0.0219
2020,2,6,8,CO,-0.0486
2020,2,6,9,CT,-0.0317
2020,2,6,10,DE,-0.0436
2020,2,6,11,DC,-0.0272
2020,2,6,12,FL,-0.000482
2020,2,6,13,GA,-0.031
2020,2,6,15,HI,0.0696
2020,2,6,16,ID,-0.00244
2020,2,6,17,IL,-0.0292
2020,2,6,18,IN,-0.0565
2020,2,6,19,IA,-0.0051
2020,2,6,20,KS,0.0158
2020,2,6,21,KY,-0.048
2020,2,6,22,LA,-0.0359
2020,2,6,23,ME,-0.0192
2020,2,6,24,MD,-0.031
2020,2,6,25,MA,-0.0289
2020,2,6,26,MI,-0.0193
2020,2,6,27,MN,0.0355
2020,2,6,28,MS,-0.00912
2020,2,6,29,MO,-0.072
2020,2,6,30,MT,-0.0158
2020,2,6,31,NE,0.0232
2020,2,6,32,NV,0.0776
2020,2,6,33,NH,-0.0238
2020,2,6,34,NJ,-0.0386
2020,2,6,35,NM,-0.0108
2020,2,6,36,NY,-0.00237
2020,2,6,37,NC,-0.0553
2020,2,6,38,ND,0.0995
2020,2,6,39,OH,-0.00386
2020,2,6,40,OK,-0.0688
2020,2,6,41,OR,0.0302
2020,2,6,42,PA,0.012
2020,2,6,44,RI,-0.0637
2020,2,6,45,SC,-0.0449
2020,2,6,46,SD,0.0164
2020,2,6,47,TN,-0.0237
2020,2,6,48,TX,-0.0121
2020,2,6,49,UT,-0.0154
2020,2,6,50,VT,-0.0318
2020,2,6,51,VA,-0.0484
2020,2,6,53,WA,0.106
2020,2,6,54,WV,0.00621
2020,2,6,55,WI,-0.0286
2020,2,6,56,WY,-0.0613
2020,2,7,1,AL,-0.0503
2020,2,7,2,AK,-0.0106
2020,2,7,4,AZ,-0.00445
2020,2,7,5,AR,-0.0453
2020,2,7,6,CA,0.0294
2020,2,7,8,CO,-0.0596
2020,2,7,9,CT,-0.0314
2020,2,7,10,DE,-0.031
2020,2,7,11,DC,-0.0165
2020,2,7,12,FL,-0.00271
2020,2,7,13,GA,-0.0265
2020,2,7,15,HI,0.019
2020,2,7,16,ID,0.00519
2020,2,7,17,IL,-0.0361
2020,2,7,18,IN,-0.0677
2020,2,7,19,IA,0.0134
2020,2,7,20,KS,0.0155
2020,2,7,21,KY,-0.0736
2020,2,7,22,LA,-0.0359
2020,2,7,23,ME,-0.112
2020,2,7,24,MD,-0.032
2020,2,7,25,MA,-0.0211
2020,2,7,26,MI,-0.042
2020,2,7,27,MN,0.0914
2020,2,7,28,MS,-0.0441
2020,2,7,29,MO,-0.0511
2020,2,7,30,MT,0.0199
2020,2,7,31,NE,0.0521
2020,2,7,32,NV,0.112
2020,2,7,33,NH,-0.0236
2020,2,7,34,NJ,-0.0539
2020,2,7,35,NM,0.00169
2020,2,7,36,NY,-0.0241
2020,2,7,37,NC,-0.0491
2020,2,7,38,ND,0.184
2020,2,7,39,OH,-0.0213
2020,2,7,40,OK,-0.0491
2020,2,7,41,OR,0.0315
2020,2,7,42,PA,0.00932
2020,2,7,44,RI,-0.0402
2020,2,7,45,SC,-0.0418
2020,2,7,46,SD,0.053
2020,2,7,47,TN,-0.0399
2020,2,7,48,TX,-0.00438
2020,2,7,49,UT,-0.00419
2020,2,7,50,VT,-0.101
2020,2,7,51,VA,-0.0415
2020,2,7,53,WA,0.121
2020,2,7,54,WV,-0.0537
2020,2,7,55,WI,-0.00385
2020,2,7,56,WY,-0.0705
2020,2,8,1,AL,0.0056
2020,2,8,2,AK,0.149
2020,2,8,4,AZ,0.047
2020,2,8,5,AR,0.0426
2020,2,8,6,CA,0.0741
2020,2,8,8,CO,-0.011
2020,2,8,9,CT,0.00198
2020,2,8,10,DE,-0.00334
2020,2,8,11,DC,0.0183
2020,2,8,12,FL,0.0293
2020,2,8,13,GA,-0.00953
2020,2,8,15,HI,0.0393
2020,2,8,16,ID,0.0475
2020,2,8,17,IL,0.0172
2020,2,8,18,IN,-0.0453
2020,2,8,19,IA,0.0882
2020,2,8,20,KS,0.0784
2020,2,8,21,KY,-0.0267
2020,2,8,22,LA,0.011
2020,2,8,23,ME,-0.0512
2020,2,8,24,MD,-0.022
2020,2,8,25,MA,0.0355
2020,2,8,26,MI,0.0438
2020,2,8,27,MN,0.158
2020,2,8,28,MS,0.0496
2020,2,8,29,MO,0.0458
2020,2,8,30,MT,0.0855
2020,2,8,31,NE,0.13
2020,2,8,32,NV,0.157
2020,2,8,33,NH,0.0561
2020,2,8,34,NJ,0.0326
2020,2,8,35,NM,0.045
2020,2,8,36,NY,0.0111
2020,2,8,37,NC,-0.00848
2020,2,8,38,ND,0.281
2020,2,8,39,OH,0.000958
2020,2,8,40,OK,-0.0116
2020,2,8,41,OR,0.0674
2020,2,8,42,PA,0.0496
2020,2,8,44,RI,0.00552
2020,2,8,45,SC,-0.0193
2020,2,8,46,SD,0.16
2020,2,8,47,TN,-0.00598
2020,2,8,48,TX,0.0497
2020,2,8,49,UT,0.0403
2020,2,8,50,VT,-0.0908
2020,2,8,51,VA,0.00841
2020,2,8,53,WA,0.223
2020,2,8,54,WV,-0.0324
2020,2,8,55,WI,0.0438
2020,2,8,56,WY,-0.0268
2020,2,9,1,AL,0.0246
2020,2,9,2,AK,0.228
2020,2,9,4,AZ,0.0894
2020,2,9,5,AR,0.0668
2020,2,9,6,CA,0.114
2020,2,9,8,CO,0.0187
2020,2,9,9,CT,0.0251
2020,2,9,10,DE,0.00539
2020,2,9,11,DC,0.0378
2020,2,9,12,FL,0.0545
2020,2,9,13,GA,0.014
2020,2,9,15,HI,0.084
2020,2,9,16,ID,0.0888
2020,2,9,17,IL,0.0308
2020,2,9,18,IN,-0.0147
2020,2,9,19,IA,0.107
2020,2,9,20,KS,0.121
2020,2,9,21,KY,-0.000559
2020,2,9,22,LA,0.031
2020,2,9,23,ME,-0.0218
2020,2,9,24,MD,0.00143
2020,2,9,25,MA,0.066
2020,2,9,26,MI,0.0717
2020,2,9,27,MN,0.191
2020,2,9,28,MS,0.0643
2020,2,9,29,MO,0.0746
2020,2,9,30,MT,0.137
2020,2,9,31,NE,0.167
2020,2,9,32,NV,0.193
2020,2,9,33,NH,0.0813
2020,2,9,34,NJ,0.0569
2020,2,9,35,NM,0.0886
2020,2,9,36,NY,0.0465
2020,2,9,37,NC,0.00854
2020,2,9,38,ND,0.281
2020,2,9,39,OH,0.0182
2020,2,9,40,OK,0.0275
2020,2,9,41,OR,0.147
2020,2,9,42,PA,0.0705
2020,2,9,44,RI,0.0356
2020,2,9,45,SC,-0.00203
2020,2,9,46,SD,0.198
2020,2,9,47,TN,0.0314
2020,2,9,48,TX,0.0868
2020,2,9,49,UT,0.0683
2020,2,9,50,VT,-0.0555
2020,2,9,51,VA,0.0323
2020,2,9,53,WA,0.281
2020,2,9,54,WV,-0.0161
2020,2,9,55,WI,0.0527
2020,2,9,56,WY,0.00531
2020,2,10,1,AL,0.0664
2020,2,10,2,AK,0.191
2020,2,10,4,AZ,0.118
2020,2,10,5,AR,0.08
2020,2,10,6,CA,0.133
2020,2,10,8,CO,0.0618
2020,2,10,9,CT,0.0542
2020,2,10,10,DE,0.0278
2020,2,10,11,DC,0.0609
2020,2,10,12,FL,0.122
2020,2,10,13,GA,0.0672
2020,2,10,15,HI,0.0938
2020,2,10,16,ID,0.165
2020,2,10,17,IL,0.0546
